kilₓ,𒄅
esir₅,𒄆
gigi,𒄆
gedim,𒄇
gidim,𒄇
kitim,𒄇
ge₁₇,𒈪𒉭
gi₁₇,𒈪𒉭
gib₃,𒈪𒉭
gig,𒈪𒉭
kiŋ,𒈪𒉭
kik,𒈪𒉭
qiq,𒈪𒉭
simₓ,𒅢
gir₂,𒄈
giri₂,𒄈
ŋir₂,𒄈
ŋiri₂,𒄈
irₓ,𒈀𒇲
mer₃,𒄈
meri₃,𒄈
miriₓ,𒄊
patru,𒄈
ukur,𒄈
ad₂,𒄉
adda₄,𒄉
addu₃,𒄉
at₂,𒄉
aṭ₂,𒄉
kiša₂,𒄉
kišeg₂,𒄉
kiši₁₇,𒄉
kišig₂,𒄉
kišik₂,𒄉
tab₂,𒄉
ul₄,𒄉
anše₂,𒄊
anšu₂,𒄊
er₉,𒄊
ger₃,𒄊
gir₃,𒄊
giri₃,𒄊
giru₃,𒄊
ŋir₃,𒄊
ŋiri₃,𒄊
huš₂,𒄊
imeriₓ,𒄊
ir₉,𒄊
kir₁₀,𒄊
kiri₅,𒄊
merₓ,𒄊
qir₇,𒄊
sakkan,𒄊
sumugga,𒄊
sumukan,𒄊
sumuqan,𒄊
šakan₂,𒄊
šakkan₂,𒄊
wir,𒄊
šaggin,𒄊𒀴
šaggina,𒄊𒀴
šagina,𒄊𒀴
šakan₆,𒄊𒀴
šakkana,𒄊𒀴
kišer,𒄊𒁇
šer₁₁,𒄊𒁇
sakkan₂,𒄊𒃢𒀀𒀭
hubud,𒄊𒋗𒅅
irgi,𒄊𒍞
alim,𒄋
alima,𒄋
gir₁₆,𒄌
giri₁₆,𒄌
girid₂,𒄌
ŋiri₁₆,𒄌
lulim,𒄎
lulima,𒄎
biz₂,𒄐
gisal,𒄐
gišal,𒄐
gizal,𒄐
ŋizzal,𒄐
ŋisal,𒄐
ŋizal,𒄐
mizal,𒄐
iṣu,𒄑
es,𒄑
eš₁₉,𒄑
eṣ,𒄑
ez,𒄑
geš,𒄑
gez,𒄑
gis,𒄑
giš,𒄑
giša,𒄑
giṣ,𒄑
giz,𒄑
ŋeš,𒄑
ŋiš,𒄑
ŋizzalₓ,𒄑𒌆𒉿𒋔𒉣
is,𒄑
iš₆,𒄑
iṣ,𒄑
iz,𒄑
kis₂,𒄑
miš₃,𒄑
mu₉,𒄑
nis₂,𒄑
neš₂,𒄑
niš₂,𒄑
mišsun,𒄑𒁁
gira₂,𒄑𒁇
geš-tin,𒄑𒁷
wi₅,𒄑𒁷
gilgames,𒄑𒂆𒈦
gilgameš,𒄑𒂆𒈦
kaŋeškaraₓ,𒄑𒅗𒆓
gešbunₓ,𒄑𒆠𒁉
ŋeštukul₂,𒄑𒆪
umma,𒄑𒆵
ummenₓ,𒄑𒆵
ummiₓ,𒄑𒆵
giriₓ,𒔼
ŋešgiriₓ,𒄑𒇽
amra,𒄑𒈣𒊏
dimmušₓ,𒄑𒈪
gissu,𒄑𒈪
gizzu,𒄑𒈪
ŋissu,𒄑𒈪
luhumₓ,𒄑𒈪
luhummu,𒄑𒈪
ṣil₄,𒄑𒈪
ubilla₂,𒄑𒈪
bil₄,𒄑𒉈
pil₄,𒄑𒉈
gilgames₃,𒄑𒉈𒂵𒈩
gilgameš₃,𒄑𒉈𒂵𒈩
bil₃,𒄑𒉋
gibilₓ,𒄑𒉋
pil₃,𒄑𒉋
ubilla,𒄑𒉋
gilgameš₂,𒄑𒉋𒂵𒈨𒌋𒌋𒌋
v+,𒄑𒉌
ŋeš-nu₁₁,𒄑𒉢
gešdu₃,𒄑𒉿𒌆
geštu₃,𒄑𒉿𒌆
geštug₃,𒄑𒉿𒌆
ŋeštu₃,𒄑𒉿𒌆
ŋeštug₃,𒄑𒉿𒌆
gišdu₃,𒄑𒉿𒌆
gištu₃,𒄑𒉿𒌆
gištug₃,𒄑𒉿𒌆
ŋištu₃,𒄑𒉿𒌆
ŋištug₃,𒄑𒉿𒌆
gešbuₓ,𒄑𒊒
gešpaₓ,𒄑𒊒
gešpuₓ,𒄑𒊒
ŋešbuₓ,𒄑𒊒
ŋešpaₓ,𒄑𒊒
ŋešpuₓ,𒄑𒊒
ummaₓ,𒌒𒈨
mišhaš,𒄑𒋻
gešdu₂,𒄑𒌆𒉿
geštu₂,𒄑𒌆𒉿
geštug₂,𒄑𒌆𒉿
ŋeštug₂,𒄑𒌆𒉿
ŋeštu₂,𒄑𒌆𒉿
gišdu₂,𒄑𒌆𒉿
gištu₂,𒄑𒌆𒉿
gištug₂,𒄑𒌆𒉿
ŋištug₂,𒄑𒌆𒉿
ŋištu₂,𒄑𒌆𒉿
ŋizzal₂,𒋔𒋡
ašlag₅,𒄑𒌆𒉿𒋼𒀀
azalag₅,𒄑𒌆𒉿𒋼𒀀
azlag₅,𒄑𒌆𒉿𒋼𒀀
ašlag₃,𒄑𒌆𒉿𒋼𒀀𒁺
azalag₃,𒄑𒌆𒉿𒋼𒀀𒁺
azlag₃,𒄑𒌆𒉿𒋼𒀀𒁺
ašlag₆,𒄑𒌆𒋼𒀀
azalag₆,𒄑𒌆𒋼𒀀
azlag₆,𒄑𒌆𒋼𒀀
ašlag₄,𒄑𒌆𒋼𒀀𒁺
azalag₄,𒄑𒌆𒋼𒀀𒁺
azlag₄,𒄑𒌆𒋼𒀀𒁺
gešhar,𒄓
gišhar,𒄓
ziz₄,𒄓
ezinuₓ,𒌂
qišatₓ,𒄔
šabuₓ,𒄔
terₓ,𒅼
tirₓ,𒉪
adamin₃,𒄒
adamen₃,𒄒
puhrum,𒄒
alal₃,𒄒
an₂,𒄒
dara₅,𒄒
dari₅,𒄒
daru₅,𒄒
dur₄,𒄒
duru₄,𒄒
durum₄,𒄒
hul₃,𒄒
kib,𒄒
kip,𒄒
gib₂,𒄒
gip₂,𒄒
liri₃,𒄒
liru₃,𒄒
lirum₃,𒄒
qeb,𒄒
qep,𒄒
qib,𒄒
qip,𒄒
šallur,𒄒
šennur,𒄒
tur₄,𒄒
ṭur₄,𒄒
ul₃,𒄒
ulul,𒄒
gur₁₇,𒄕
guru₁₇,𒄕
kana₇,𒄕
gu,𒄖
gumₓ,𒄖
ku₈,𒄖
qu₃,𒄖
saₓ,𒍠
sah₄,𒄗
sih₅,𒄗
suh₃,𒄗
zaₓ,𒍪
zih,𒄗
sishe,𒄗𒄗
kišādu,𒄘
gu₂,𒄘
gun₂,𒄘
lil₆,𒄘
qu₆,𒄘
tek,𒄘
tik,𒄘
tiq,𒄘
idigna,𒄘𒃼
dallaₓ,𒄘𒃼
nida,𒄘𒉭
biltu,𒄘𒌦
gun,𒄘𒌦
dur,𒄙
tur₂,𒄙
ṭur,𒄙
ṭuru,𒄙
duran,𒄙𒄒
turan,𒄙𒄒
ugurₓ,𒄚
munsub₃,𒄛
musub₃,𒄛
sub₃,𒄛
usan,𒄛
usian,𒄛
ušen,𒄛
gueriši,𒄜
munsub₄,𒄝
musub₄,𒄝
usaₓ,𒄝
usan₂,𒄝
alpu,𒄞
alap,𒄞
bahar,𒄞
dapar,𒄞
dapara,𒄞
dipar,𒄞
eštub,𒄞
gadma,𒄞
gar₄,𒄞
gara₄,𒄞
gidim₇,𒄞
gu₄,𒄞
gud,𒄞
gudma,𒄞
gudu,𒄞
gugarid,𒄞
har₂,𒄞
hara₂,𒄞
kamuš,𒄞
ku₁₅,𒄞
kušdim,𒄞
kušgim,𒄞
kušum₃,𒄞
lagabₓ,𒄞
qadma,𒄞
qudmaₓ,𒄞
rušban,𒄞
rušpan,𒄞
šušgim,𒄞
zeb₃,𒄞
zib₃,𒄞
lium,𒄞𒀭𒈾
ildag₂,𒄟
adar₂,𒄠
am,𒄠
ama₂,𒄠
ildag₃,𒄠
bišeba₃,𒄡
bišebi₃,𒄡
kaššeba₃,𒄡
kaššebi₃,𒄡
gul,𒄢
gulu,𒄢
isi₂,𒄢
isim₂,𒄢
isimu₂,𒄢
kul₂,𒄢
qul₂,𒄢
si₂₃,𒄢
sumun₂,𒄢
sumuna₂,𒄢
sumunu₂,𒄢
sun₂,𒄢
suna₂,𒄢
šun₃,𒄢
gas₂,𒄣
gaz₂,𒄣
gu₈,𒄣
gum,𒄣
kas₆,𒄣
ku₁₃,𒄣
kum,𒄣
kun₃,𒄣
nag₄,𒄣
naga₄,𒄣
naŋa₄,𒄣
nuŋa,𒄣
qu,𒄣
qum,𒄣
ša₉,𒄣
šaqu₃,𒄣
gas,𒄤
gaṣ,𒄤
gaz,𒄤
gaza,𒄤
kas₃,𒄤
kaš₆,𒄤
kaṣ₃,𒄤
kaz,𒄤
kazba,𒄤
kumₓ,𒉺
naga₃,𒄤
naŋa₃,𒄤
gur,𒄥
gura,𒄥
guru,𒄥
kur₃,𒄥
qur,𒄥
quru,𒄥
tari,𒄥
taru,𒄥
gur₇,𒄦
guru₇,𒄦
kara₆,𒄦
kuru₁₃,𒄦
bur₇,𒄧
buru₇,𒄧
guru₂₀,𒄧
gurumₓ,𒅆𒃻
gurun,𒄧
kurrunₓ,𒄧
kurun₆,𒄧
gireš₂,𒄨
giriš₂,𒄨
guruš,𒄨
ŋereš₂,𒄨
ŋuruš,𒄨
murušₓ,𒄨
ʾa₄,𒄩
a₇,𒄩
ayaₓ,𒌓
gir₁₄,𒄩
ha,𒄩
kir₉,𒄩
ku₆,𒄩
kua,𒄩
peš₁₁,𒄩
kuar,𒄩𒀀
kuara,𒄩𒀀
sah₆,𒄩𒀀
saha₆,𒄩𒀀
zah₂,𒄩𒀀
zaha₂,𒄩𒀀
dulluₓ,𒄩𒉄𒁍
enkuₓ,𒄩𒍠
bis₂,𒄫
biš,𒄫
buš₂,𒄫
ger,𒄫
gir,𒄫
giri,𒄫
ŋir,𒄫
ŋiri,𒄫
ha₆,𒄫
kar₄,𒄫
ker,𒄫
kir,𒄫
kiri,𒄫
pes,𒄫
peš,𒄫
pis,𒄫
piš,𒄫
piša,𒄫
pus,𒄫
puš₃,𒄫
qer,𒄫
qir,𒄫
qiri,𒄫
zubud,𒄪
zugud,𒄪
zenaₓ,𒕉
buluh,𒄬
bur₈,𒄬
buru₈,𒄬
buruh,𒄬
hal,𒄬
hala,𒄬
ʾi₃,𒄭
da₁₀,𒄭
dab₃,𒄭
de₈,𒄭
du₁₀,𒄭
dub₃,𒄭
dug₃,𒄭
dugu,𒄭
ha₄,𒄭
he,𒄭
hi,𒄭
i₁₁,𒄭
kugu,𒄭
muₓ,𒅤
ta₈,𒄭
te₂,𒄭
ṭa₃,𒄭
ṭab₆,𒄭
ṭe₂,𒄭
ṭi₂,𒄭
ha₂,𒄭𒀀
hiš₄,𒄭𒄊
huš,𒄭𒄊
huša,𒄭𒄊
hušuₓ,𒄭𒄊
ruš,𒄭𒄊
kaz₈,𒄮
kazaza,𒄮
mul₃,𒄮
muš₄,𒄮
sur₃,𒄮
uš₁₇,𒄮
ušša,𒄮
zinanutu,𒄮
ziz₃,𒄮
ar₃,𒄯
ara₃,𒄯
endibdim,𒄯
ga₁₁,𒄯
gadibdim,𒄯
gin₈,𒄯
gu₁₃,𒄯
gudibdim,𒄯
gur₁₄,𒄯
har,𒄯
hara,𒄯
hir₂,𒄯
hu₄,𒄯
hur,𒄯
huru,𒄯
ir₅,𒄯
kikken,𒄯
kikkin,𒄯
ken₂,𒄯
kin₂,𒄯
kinkin,𒄯
mar₆,𒄯
mur,𒄯
muru,𒄯
murum,𒄯
sagbar,𒄯
saggar₂,𒄯
saŋŋar₂,𒄯
ur₅,𒄯
ura₅,𒄯
uruₓ,𒌯
ur₅-ša₄,𒄯𒁺
urša,𒄯𒁺
ara₅,𒄯𒄯
kikken₂,𒄯𒄯
kikkin₂,𒄯𒄯
kinkin₂,𒄯𒄯
ur₅-gu₇,𒄯𒅥
urgu,𒄯𒅥
azubir,𒄯𒊕
azugna,𒄯𒊕
azukna,𒄯𒊕
du₁₅,𒄰
eriš₆,𒄰
gam₂,𒄰
gama₂,𒄰
hud₃,𒄰
ka₁₃,𒄰
kam,𒄰
kama,𒄰
qam₂,𒄰
tu₇,𒄰
udul₂,𒄰
utul₂,𒄰
as₆,𒄱
aš₈,𒄱
šardiš,𒄱
šargeš,𒄱
umma₂,𒄱
utulₓ,𒄱
sargad,𒄲
šargad,𒄲
šargadu,𒄲
gukin₂,𒄳
aʾ₂,𒄴
ah,𒄴
aha,𒄴
bi₉,𒄴
duga₃,𒄴
eʾ₂,𒄴
eh,𒄴
girišₓ,𒄴
guduₓ,𒄴
iʾ₂,𒄴
ih,𒄴
nu₁₃,𒄴
numun₃,𒄴
u₁₃,𒄴
uʾ₂,𒄴
uh,𒄴
uhu,𒄴
uman,𒄴
umun₃,𒄴
upluₓ,𒄴
kiši₁₃,𒄴𒆜
gudₓ,𒋺
guda₂,𒄴𒈨
guddaₓ,𒄴𒈨
gudu₄,𒄴𒈨
gudug,𒄴𒈨
šutug₂,𒄴𒈨
luhša,𒄴𒈨𒌋
luhšu,𒄴𒈨𒌋
ulu₂,𒄴𒈨𒌋
utul₁₂,𒄴𒈨𒌋
ber,𒄵
bir,𒄵
biri,𒄵
dubur,𒄵
ellag₂,𒄵
ellaŋ₂,𒄵
ellamₓ,𒄵
gereš,𒄵
gireš,𒄵
giriš,𒄵
kalam₂,𒄵
pir₃,𒄵
zanzana,𒄵
dubur₂,𒄶
šaru,𒄶
šarʾu,𒄶
1(šarʾu),𒐬
ʾu₅,𒄷
bag,𒄷
bah,𒄷
bak,𒄷
baq,𒄷
dalₓ,𒄷
hu,𒄷
muš₈,𒄷
mušen,𒄷
mušena,𒄷
pa₇,𒄷
pag,𒄷
pah₃,𒄷
pak,𒄷
paq,𒄷
puq₂,𒄷
talₓ,𒆔𒆔
u₁₁,𒄷
usan₅,𒄷
mat₃,𒄷𒄭
mu₁₂,𒄷𒄭
mud,𒄷𒄭
mut,𒄷𒄭
muṭ,𒄷𒄭
muṭuₓ,𒄷𒄭
usanda,𒄷𒆕
usandu,𒄷𒆕
sa₄,𒄷𒈿
ša₂₂,𒄷𒈿
še₂₁,𒄷𒈿
u₅,𒄷𒋛
ud₃,𒄷𒋛
hub₂,𒄸
hup₂,𒄸
kup₃,𒄸
tu₁₁,𒄸
tukₓ,𒋺
tumₓ,𒔾
tun₂,𒄸
rig₉,𒄸𒁺
hub,𒄽
hup,𒄽
qup₂,𒄽
tu₁₀,𒄽
tahta,𒄽
tahtu,𒄽
tun,𒄽
bibra,𒄾
bibri,𒄾
guggal,𒇻𒄾
gukkal,𒇻𒄾
hul₂,𒄾
hula₂,𒄾
kungal,𒇻𒄾
kuš₈,𒄾
ukuš₂,𒄾
i,𒄿
nat₂,𒄿
ia,𒅀
ie,𒅀
iu,𒅀
yi₂,𒅀
kun₄,𒄿𒇻
kuŋ₄,𒄿𒇻
dar₂,𒅁
dara₂,𒅁
dari₂,𒅁
daru₂,𒅁
darum₂,𒅁
diri₂,𒅁
eb,𒅁
ep,𒅁
ib,𒅁
ibbi,𒅁
ip,𒅁
uraš,𒅁
urta,𒅁
ari₂,𒅂
banda₄,𒅂
dehi₄,𒅂
eše₃,𒅂
haniš,𒅂
idim,𒅂
iri₈,𒅂
kir₅,𒅂
mid,𒅂
nagbu,𒅂
rapiqu₂,𒅂
sullat,𒅂
šullat,𒅂
tehi₄,𒅂
uri₄,𒅂
urumₓ,𒍍
bansur₂,𒅃
banšur₂,𒅃
buru₉,𒅃
gurunₓ,𒋲
kiši₁₁,𒅃
da₁₁,𒅅
eg,𒅅
eŋ,𒅅
ek,𒅅
eq,𒅅
ga₇,𒅅
gagal,𒅅
gal₂,𒅅
gala₇,𒅅
ŋal₂,𒅅
ig,𒅅
iga,𒅅
ik,𒅅
iq,𒅅
kagar,𒅅
/mal/,𒅅
mal₃,𒅅
mahru,𒅆𒁺
panu,𒍝𒈽𒀕
bad₅,𒅆
badi,𒅆
bat₅,𒅆
damu₂,𒅆
ge₈,𒅆
gi₈,𒅆
igaₓ,𒅆
igi,𒅆
igu,𒅆
ina₂,𒅆
ini₂,𒅆
inu₂,𒅆
lam₅,𒅆
le₃,𒅆
lem,𒅆
li₃,𒅆
lib₄,𒅆
lim,𒅆
lima,𒅆
limi,𒅆
lum₂,𒅆
pa₁₀,𒅆
pad₄,𒅆
pan₃,𒅆
si₁₇,𒅆
še₂₀,𒅆
ši,𒅆
ahhur,𒅆𒀀
imhur₄,𒅆𒀀
uhhur₃,𒅆𒀀
imhur₂,𒅆𒁉
uhhur,𒅆𒁉
igira,𒅆𒁍
ša₁₇,𒅇
u₃,𒅇
henzer,𒅆𒁴
henzir,𒅆𒁴
ubri₂,𒅆𒁴
ašarid,𒅆𒁺
ašaridu,𒅆𒁺
gešdu₄,𒅆𒁺
geštu₄,𒅆𒁺
igeštu,𒅆𒁺
igištu,𒅆𒁺
mahra,𒅆𒁺
palil,𒅆𒁺
agrig,𒅆𒁾
aŋrig,𒅆𒁾
geškim,𒅆𒁾
ŋeškim,𒅆𒁾
ŋešgem,𒅆𒁾
giskim,𒅆𒁾
giškim,𒅆𒁾
gizkim,𒅆𒁾
ŋiskim,𒅆𒁾
ŋiškim,𒅆𒁾
iskim,𒅆𒁾
izkim,𒅆𒁾
u₆,𒅆𒂍
ug₆,𒅆𒂍
burumₓ,𒅆𒂟
gurum₂,𒅆𒂟
kur₇,𒅆𒂟
kuru₇,𒅆𒂟
kurum₇,𒅆𒂟
sa₁₃,𒅆𒂟
sag₁₀,𒅆𒂟
saga,𒊕
seg₅,𒅆𒂟
sig₅,𒅆𒂟
ša₁₅,𒅆𒂟
libir,𒅆𒂠
si₅,𒅆𒂠
geštuₓ,𒅆𒂠𒁺
ildu,𒅆𒂠𒁺𒂟
ildum,𒅆𒂠𒁺𒂟
ilduma,𒅆𒂠𒁺𒂟
ildumma,𒅆𒂠𒁺𒂟
palil₂,𒅆𒂠𒁺𒂟
pallilₓ,𒅆𒂠𒁺𒂟
imhur₃,𒅆𒂵
uhhur₂,𒅆𒂵
dabda,𒅆𒅆
lalla₂,𒅆𒅆
lelle,𒅆𒅆
lelli,𒅆𒅆
lilli,𒅆𒅆
lilib,𒅆𒅆
dala₂,𒅆𒆕
dalla₂,𒅆𒆕
henburₓ,𒅆𒆕
šukur,𒅆𒆕
ubri,𒅆𒆕
ubrim,𒅆𒆕
ganzer₃,𒅆𒆳
ganzir₃,𒅆𒆳
halib,𒅆𒆳
hilib,𒅆𒆳
...luku,𒅆𒆳
ganzer,𒅆𒆳𒍝
ganzir,𒅆𒆳𒍝
ini₄,𒅆𒈫
īnuII,𒅆𒈫
ii,𒈫
ilduₓ,𒅆𒉄
ildu₂,𒅆𒉄𒁍
ildum₂,𒅆𒉄𒁍
ilduma₂,𒅆𒉄𒁍
ildumma₂,𒅆𒉄𒁍
ar,𒅈
ara₈,𒅈
pa₃,𒅆𒊒
pad₃,𒅆𒊒
ligim,𒅆𒌉𒌉
ligima,𒅆𒌉𒌉
ligin,𒅆𒌉𒌉
hul,𒅆𒌨
hula,𒅆𒌨
hulu,𒅆𒌨
hulpad,𒅆𒌨𒊒𒃻
hul₄,𒅆𒌪
agrigₓ,𒅆𒍣
dimsar,𒅉
agar₄,𒅊
igi₂,𒅊
igigunuₓ,𒅊
imma₃,𒅊
nab₄,𒅊
nam₄,𒅊
sa₇,𒅊
sag₁₂,𒅊
samag₆,𒅊
se₁₂,𒅊
seg₇,𒅊
si₁₂,𒅊
sig₇,𒅊
šamagₓ,𒅊
ši₇,𒅊
ugur₂,𒅊
ukur₅,𒅊
ziₓ,𒉈
sa₇-alan,𒅊𒀩
salamₓ,𒅊𒀩
ukdin,𒅊𒀩
uktin,𒅊𒀩
uludim₂,𒅊𒀩
uludin₂,𒅊𒀩
ulutim₂,𒅊𒀩
ulutin₂,𒅊𒀩
sermuššu,𒅊𒋺𒀩
sirmuššu,𒅊𒋺𒀩
zermušku,𒅊𒋺𒀩
zermuššu,𒅊𒋺𒀩
zirmuššu,𒅊𒋺𒀩
al₉,𒅋
el₂,𒅋
il,𒅋
el₄,𒅌
il₈,𒅌
dubsik,𒅍
dupsik,𒅍
dusi,𒅍
dussu,𒅍
dusu,𒅍
ga₆,𒅍
gil₃,𒅍
gur₃,𒅍
guru₃,𒅍
ŋa₆,𒅍
il₂,𒅍
ila₂,𒅍
ili₂,𒅍
adad,𒅎
anegi,𒅎
di[...]ig,𒅎
did,𒅎
em,𒅎
enegi,𒅎
enegir,𒅎
ennegi,𒅎
ennigi,𒅎
ilumer,𒅎
im,𒅎
imeₓ,𒅎
imi,𒅎
išgurₓ,𒅎
iškur,𒅎
kakra,𒅎
kakru,𒅎
karkar,𒅎
karkara,𒅎
mer₂,𒅎
mir₂,𒅎
mur₃,𒅎
murim,𒅎
muru₃,𒅎
šar₅,𒅎
šara₅,𒅎
šeg₇,𒅎
šeŋ₇,𒅎
tešub,𒅎
tid,𒅎
tu₁₅,𒅎
tum₉,𒅎
tumu,𒅎
šeg₁₄,𒅎𒀀𒀭
šeŋ₁₄,𒅎𒀀𒀭
šerkan,𒅎𒂀
agar₆,𒅎𒂂
aŋar₆,𒅎𒂂
muru₉,𒅎𒂂
suhul₃,𒅎𒂄𒂇
suhul₂,𒅎𒂇𒂄
uluba,𒅎𒃷𒄴𒈨𒌋
ulubar,𒅎𒃷𒄴𒈨𒌋
ulumaš,𒅎𒃷𒄴𒈨𒌋
uluba₂,𒅎𒄴𒈨𒌋𒃷
ulubar₂,𒅎𒄴𒈨𒌋𒃷
ulumaš₂,𒅎𒄴𒈨𒌋𒃷
tuk₈,𒅎𒆑
dungaₓ,𒅎𒋛𒀀
dungu,𒅎𒋛𒀀
dalhamun,𒅎𒋖
šu₁₇,𒅎𒋙
uh₆,𒅎𒋙
ahud,𒅒
merimer₄,𒅒
merimeri₄,𒅒
mermer₄,𒅒
mermeri₄,𒅒
kid₇,𒅏
tug₇,𒅏
tuk₇,𒅏
agar₅,𒅐
aŋar₅,𒅐
angar,𒅐
dalhamun₆,𒅐
merimer₃,𒅐
merimeri₃,𒅐
mermer₃,𒅐
mermeri₃,𒅐
nimgigre,𒅐
rad₂,𒅐
zigara,𒅐
zigkaru,𒅐
zikara,𒅐
zikaru,𒅐
imin,𒅓
imina,𒅓
umun₇,𒅓
umunaₓ,𒅓
en₆,𒅔
gir₁₂,𒅔
in,𒅔
ini,𒅔
isin₂,𒅔
erešu,𒅕
er,𒅕
ere₁₄,𒅕
ereš₃,𒅕
eri₁₄,𒅕
ir,𒅕
ire₁₄,𒅕
iri₁₄,𒅕
es₅,𒅖
eš₁₅,𒅖
is₂,𒅖
isi,𒅖
isiš,𒅖
iś,𒅖
iš,𒅖
iši,𒅖
iṣ₂,𒅖
iz₂,𒅖
kukkuda₂,𒅖
kukkuš,𒅖
kukuda₂,𒅖
kuš₇,𒅖
mel,𒅖
mil,𒅖
mili,𒅖
milla,𒅖
sahar,𒅖
sahardub,𒅖
sušₓ,𒅖
šen₆,𒅖
šuš₃,𒅖
ukum,𒅖
buₓ,𒉿
da₁₂,𒅗
dag₅,𒅗
du₁₁,𒅗
dug₄,𒅗
duga₄,𒅗
e₇,𒅗
en₄,𒅗
/eneŋ/,𒅗
enem,𒅗
enim,𒅗
ga₁₄,𒅗
gir₁₇,𒅗
giri₁₇,𒅗
gu₃,𒅗
gur₁₈,𒅗
i₅,𒅗
inim,𒅗
iš₅,𒅗
ka,𒅗
kag₂,𒅗
kak₂,𒅗
kir₄,𒅗
kiri₃,𒅗
nagₓ,𒌸
pe₄,𒅗
pi₄,𒅗
pu₅,𒅗
qirₓ,𒅗
qa₃,𒅗
sigₓ,𒍋
su₁₁,𒅗
sumuₓ,𒅗
sumurₓ,𒅗
še₂₈,𒅗
šed₁₇,𒅗
šeg₁₃,𒅗
šiₓ,𒆃
šudₓ,𒅗𒋗
zib₄,𒅗
zu₂,𒅗
zug₂,𒅗
zuh,𒅗
kaₓ,𒅗
zu₉,𒆉
babila,𒅗𒀭
kurku₂,𒅗𒀭𒉌𒋛
babila₂,𒅗𒀭𒊏
bizaza,𒅗𒁆𒂷𒋼𒀀𒁽𒍝𒈾
ištaran,𒅗𒁲
ṭēmu,𒅗𒄭
demma,𒅗𒄭
demmu,𒅗𒄭
dema,𒅗𒄭
demu,𒅗𒄭
dima,𒅗𒄭
dimma,𒅗𒄭
dimmu,𒅗𒄭
dimu,𒅗𒄭
duṭu,𒅗𒅗
gug₆,𒅗𒆕
pihu₃,𒅗𒆕
emma₂,𒅘
emmen₂,𒅘
emmin₂,𒅘
enmen₂,𒅘
gab₃,𒅘
gu₆,𒅘
imma₂,𒅘
immeli,𒅘
immen₂,𒅘
immin₂,𒅘
kab₂,𒅘
na₈,𒅘
nag,𒅘
naga₂,𒅘
naŋ,𒅘
nak,𒅘
naq,𒅘
nik₅,𒅘
akₓ,𒅙
nagiri,𒅚
nigru,𒅚
ibira₂,𒅛
uh₄,𒅜
uš₁₁,𒅜
gudiddi,𒅝
si₁₈,𒅝
še₂₆,𒅝
šed₁₅,𒅝
šeg₁₁,𒅝
šidₓ,𒅝
šigₓ,𒍉
ma₅,𒅡
mu₃,𒅡
sub₄,𒅡
sub,𒅢
kulkul,𒅢𒊕
agal,𒅣
puzru,𒅤𒊭
ba₁₁,𒅤
bu₃,𒅤
bum,𒅤
buzur₅,𒅤
kala,𒆗
kan₆,𒅤
kana₆,𒅤
pu₃,𒅤
pum,𒅤
puzur₅,𒅤
tugure,𒅤
buzur₄,𒅤𒊭
puzur₄,𒅤𒊭
gu₇,𒅥
ku₂,𒅥
kur₈,𒅥
šagar,𒅥
šaŋar,𒅥
meleₓ,𒆈
meliₓ,𒆈
emeₓ-gir₂,𒅨
gasa,𒅪
gaza₃,𒅪
ibira,𒅪
irhandiₓ,𒅪
nehandiₓ,𒅪
tibira₂,𒅪
gukri,𒅩
kugre,𒅬
kugur,𒅬
ba₅,𒅮
bu₁₃,𒅮
buhₓ,𒅮
bul₄,𒅮
bun₂,𒅮
tuₓ,𒊺𒉀
bunₓ,𒍃
kir₁₄,𒅯
dunₓ,𒅾
sulₓ,𒅱
sunₓ,𒅱
gele₃,𒅲
geli₃,𒅲
gili₃,𒅲
gilib₃,𒅲
ŋeli₃,𒅲
ŋili₃,𒅲
ŋiriₓ,𒅲
mel₂,𒅲
mele₂,𒅲
meli₂,𒅲
mili₂,𒅲
mu₇,𒅲
mumunₓ,𒅲
sug₇,𒅲
tu₆,𒅲
ṭu₆,𒅲
uš₇,𒅲
zug₄,𒅲
zuhₓ,𒅲
mu₁₃,𒅲
mummun,𒅲𒅲
mumun,𒅲𒅲
pu-udu,𒅳
em₄,𒅴
eme,𒅴
uli,𒅴
medu,𒅵
meša,𒅵
emengi,𒅶
imminte,𒅷
murga,𒅺
murgu₃,𒅺
urgu₂,𒅺
numdu,𒅻
numdum,𒅻
numdun,𒅻
nundu,𒅻
nundum,𒅻
nundun,𒅻
/šumdum/,𒅻
uš₁₄,𒅼
gilib₄,𒅽
mangaga,𒅾
su₆,𒅾
sul₃,𒅾
sum₄,𒅾
sun₄,𒅾
gukiri,𒅿
ma₈,𒅿
mu₁₁,𒅿
emesig,𒆄
munsubₓ,𒋠𒋦
tukur₂,𒆁
tukureₓ,𒆁
dilib₂,𒆂
giguru₃,𒆂
silig₆,𒆂
še₂₅,𒆂
šed₁₄,𒆂
šeg₁₀,𒆂
šilig₆,𒆂
šiq₄,𒆂
šedₓ,𒈹𒁲
šu₁₂,𒆃
šud₃,𒆃
šude₃,𒆃
šudu₃,𒆃
šušudi,𒆃
zukura,𒆆
musug₅,𒆈
tukur₃,𒆈
usug₅,𒆈
uzug₅,𒆈
emma,𒆉
emmen,𒆉
emmin,𒆉
enmen,𒆉
imma,𒆉
immen,𒆉
immin,𒆉
si₁₉,𒆉
za₆,𒆉
KAxUD-bar,𒆉𒁇
